Verein,ZVR-Zahl,Bezirk,Foerderung_ref,Typ,Jahr,Betrag_EUR,Quelle,Fördergegenstand — Anmerkungen,Programm,Kurzname,Verein_key
"ExMachinisMusicae: Verein zur Förderung von transdisziplinärer, transkultureller\nund transmedialer Kunst",1961147729,13,MA7,Beschluss,2026,4000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,,"exmachinismusicae: verein zur förderung von transdisziplinärer, transkultureller\nund transmedialer kunst"
FAM Kulturverein,1490968765,Klagenfurt,MA7,Beschluss,2022,3000,Kunst- und Kulturbericht des Bundes 2022,"ausbezahlt: Film, Kino – Einzelnförderungen (Projekte)",NAWA music & film festival 2022,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,MA7,Beschluss,2022,8000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Einzelnförderungen (Projekte) Stadtteilkultur und Interkulturalität,nawa music & film Festival,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,BMKöS_BMWKmS,Beschluss,2022,8000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Kunst- und Kulturprojekte Vereine — Ausnahme,nawa music & film festival ,nawa music,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,MA7,Beschluss,2024,30000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Einzelnförderungen (Projekte) Kulturinitiativen,NAWA FESTIVAL – music and film festival,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,BMKöS_BMWKmS,Beschluss,2024,10000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Kunst- und Kulturprojekte Vereine — Ausnahme,NAWA Festival,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,MA7,Beschluss,2025,27000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,BMKöS_BMWKmS,Beschluss,2025,9000,Transparenzportal IFG 2025,ausbezahlt: Regionale Kulturinitiativen Förderung von Kultureinrichtungen ,,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,MA7,Beschluss,2026,27000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,,fam kulturverein
FAM Kulturverein,1490968765,Klagenfurt,BMKöS_BMWKmS,Beschluss,2026,9000,Transparenzportal IFG 2026,ausbezahlt: Regionale Kulturinitiativen Förderung von Kultureinrichtungen ,,,fam kulturverein
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2022,3000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Einzelnförderungen (Projekte) Stadtteilkultur und Interkulturalität,Circuit Fantôme,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2023,9000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik,"ACOUSMONIUM | CIRCUIT FANTÔME
",Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,BMKöS_BMWKmS,Beschluss,2023,4000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Projekte,,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2024,9000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Vereinsaktivitäten „Floating Sound Gallery Vienna“,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,BMKöS_BMWKmS,Beschluss,2024,5000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Projekte,,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2025,9000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2025,8000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2026,8000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
"Floating Sound Gallery Vienna, Verein zur Förderung von Kunst und Kultur",1534373870,20,MA7,Beschluss,2026,16000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Floating Sound Gallery Vienna,"floating sound gallery vienna, verein zur förderung von kunst und kultur"
Hjalmar Al-Serori,Einzelnperson,5,MA7,Beschluss,2023,23000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Einzelnförderungen (Projekte) Musik – Venue:Celeste,Sommersaison | 10+25 Jahre celeste,,hjalmar al-serori
Hjalmar Al-Serori,[Einzelperson],5,MA7,Beschluss,2024,12000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik – Venue:Celeste,Celeste Programm,,hjalmar al-serori
Hjalmar Al-Serori,[Einzelperson],5,MA7,Beschluss,2026,7000,Transparenzportal IFG 2026,ausbezahlt: Einzelnförderungen (Projekte) Musik ,,,hjalmar al-serori
IMPROPER WALLS – Kulturverein zur Förderung von Kunst und soziokulturellen Initiativen,97711962,15,MA7,Beschluss,2022,3000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik,IMPROPER SESSIONS,improper walls,improper walls – kulturverein zur förderung von kunst und soziokulturellen initiativen
IMPROPER WALLS – Kulturverein zur Förderung von Kunst und soziokulturellen Initiativen,97711962,15,MA7,Beschluss,2022,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Einzelförderungen (Projekte) Musik Stadtteilkultur und Interkulturalität,,improper walls,improper walls – kulturverein zur förderung von kunst und soziokulturellen initiativen
IMPROPER WALLS – Kulturverein zur Förderung von Kunst und soziokulturellen Initiativen,97711962,15,MA7,Beschluss,2023,22000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) Kulturinitiativen,,improper walls,improper walls – kulturverein zur förderung von kunst und soziokulturellen initiativen
IMPROPER WALLS – Kulturverein zur Förderung von Kunst und soziokulturellen Initiativen,97711962,15,MA7,Beschluss,2024,22000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) Kulturinitiativen,,improper walls,improper walls – kulturverein zur förderung von kunst und soziokulturellen initiativen
IMPROPER WALLS – Kulturverein zur Förderung von Kunst und soziokulturellen Initiativen,97711962,15,MA7,Beschluss,2025,27000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Kulturinitiativen,,improper walls,improper walls – kulturverein zur förderung von kunst und soziokulturellen initiativen
Jazz & Musicclub Porgy & Bess,79072322,4,MA7,Beschluss,2022,140000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Gesamtförderung Musik,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,BMKöS_BMWKmS,Beschluss,2022,163200,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,MA7,Beschluss,2023,170000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderungen (Jahrestätigkeit),,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,BMKöS_BMWKmS,Beschluss,2023,175000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,MA7,Beschluss,2024,170000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderungen (Jahrestätigkeit) — Mehrjährige Gesamtförderung 2024-2025,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,BMKöS_BMWKmS,Beschluss,2024,175000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,MA7,Beschluss,2025,170000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,BMKöS_BMWKmS,Beschluss,2025,350000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,Porgy & Bess,jazz & musicclub porgy & bess
Jazz & Musicclub Porgy & Bess,79072322,4,MA7,Beschluss,2026,170000,Transparenzportal IFG 2026 — Gemeinderatsbeschluss Wien (Sitzung 2.12.2025) ,ausbezahlt: Förderung von Einzelnvorhaben und Jahrestätigkeiten im Bereich der Musik,,Porgy & Bess,jazz & musicclub porgy & bess
JazzWerkstatt Wien,59191016,20,MA7,Beschluss,2024,35000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,20 Jahre JazzWerkstatt Wien 30.000 + Erhöhung 5.000,JazzWerkstatt Wien,jazzwerkstatt wien
JazzWerkstatt Wien,59191016,20,BMKöS_BMWKmS,Beschluss,2024,38500,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,JazzWerkstatt Wien,jazzwerkstatt wien
Joanna Coleman (KEINPONNY),[Einzelperson],[nicht dokumentiert],MA7,Beschluss,2024,2000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,KEINPONNY,,joanna coleman (keinponny)
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,MA7,Beschluss,2022,20000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2022,ausbezahlt: Orchester & Ensembles Musik,Vienna Improvisers Orchestra,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,BMKöS_BMWKmS,Beschluss,2022,4000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,MA7,Beschluss,2023,24000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Orchester & Ensembles Musik,NowHere & NoWhere – Partituren Im Jetzt/Vienna Improvisers Orchestra,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,BMKöS_BMWKmS,Beschluss,2023,10000,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,,klang.kunst.etage,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,MA7,Beschluss,2024,24000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Orchester & Ensembles Musik – Gesamtförderung 2024,,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,BMKöS_BMWKmS,Beschluss,2024,11000,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,BMKöS_BMWKmS,Beschluss,2025,11000,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,MA7,Beschluss,2025,26000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,BMKöS_BMWKmS,Beschluss,2026,22000,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klang.Kunst.Etage - Verein für experimentelle Musik und Kunstprojekte,539978143,2,MA7,Beschluss,2026,26000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,klang.kunst.etage - verein für experimentelle musik und kunstprojekte
Klangmanifeste - Verein für Klang-/Kunst-/Formen,771245267,5,MA7,Beschluss,2022,4800,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Festivals Musik,Klangmanifeste,,klangmanifeste - verein für klang-/kunst-/formen
Klangmanifeste - Verein für Klang-/Kunst-/Formen,771245267,5,BMKöS_BMWKmS,Beschluss,2022,5500,Kunst- und Kulturbericht des Bundes 2022,"ausbezahlt: Medienkunst Projekte, Vereine, Einzelnpersonen","Klangmanifeste, echoraum Wien, Festival ",Klangmanifeste,klangmanifeste - verein für klang-/kunst-/formen
Klangmanifeste - Verein für Klang-/Kunst-/Formen,771245267,5,BMKöS_BMWKmS,Beschluss,2023,6000,Kunst- und Kulturbericht des Bundes 2023,"ausbezahlt: Medienkunst Projekte, Vereine, Einzelnpersonen",,,klangmanifeste - verein für klang-/kunst-/formen
Klangmanifeste - Verein für Klang-/Kunst-/Formen,771245267,5,MA7,Beschluss,2024,5000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Einzelnförderungen (Projekte) Musik,Klangmanifeste,,klangmanifeste - verein für klang-/kunst-/formen
Klangmanifeste - Verein für Klang-/Kunst-/Formen,771245267,5,MA7,Beschluss,2025,5000,Transparenzportal IFG 2025,ausbezahlt: Video- Medienkunst Förderung von Vereinen,,,klangmanifeste - verein für klang-/kunst-/formen
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,MA7,Beschluss,2022,15000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Einzelnförderungen (Projekte) Musik,Konzertreihe Free Music Forum,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,BMKöS_BMWKmS,Beschluss,2022,15000,Kunst- und Kulturbericht des Bundes 2022,ausbezahlt: Musikförderung Jahresprogramme,Akusmonautik,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,MA7,Beschluss,2023,30000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2023,ausbezahlt: Gesamtförderung (Jahrestätigkeit) Musik,,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,BMKöS_BMWKmS,Beschluss,2023,16500,Kunst- und Kulturbericht des Bundes 2023,ausbezahlt: Musikförderung Jahresprogramme,Reverberate,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,MA7,Beschluss,2024,18000,Kunst- Kultur- und Wissenschaftsbericht der Stadt Wien 2024,ausbezahlt: Gesamtförderung (Jahrestätigkeit) Musik,,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,BMKöS_BMWKmS,Beschluss,2024,17500,Kunst- und Kulturbericht des Bundes 2024,ausbezahlt: Musikförderung Jahresprogramme,,Free Music Forum,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,MA7,Beschluss,2025,20000,Transparenzportal IFG 2025,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,BMKöS_BMWKmS,Beschluss,2025,17500,Transparenzportal IFG 2025,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,MA7,Beschluss,2026,15000,Transparenzportal IFG 2026,ausbezahlt: Förderung von Einzelvorhaben und Jahrestätigkeiten im Bereich der Musik,,,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
Kulturverein Free Music Forum mit dem Zusatz Forum für free Jazz & freie Improvisation,1121875739,5,BMKöS_BMWKmS,Beschluss,2026,17500,Transparenzportal IFG 2026,"ausbezahlt: Musik Förderung von Vereinen, vergleichbaren Einrichtungen und Einzelpersonen",,,kulturverein free music forum mit dem zusatz forum für free jazz & freie improvisation
